Id,Target
v_0482m44rij_0005,1 932.185 676.655 82.67 33.63 266.7;1 933.65 826.37 83.1 32.46 269.8;1 934.905 970.375 33.69 84.93 0;1 944.475 1059.72 40.21 31.66 270.7;1 952.815 155.82 36.59 80.8 0;1 959.885 31.325 39.41 62.65 0;1 991.8 910.3 86.14 34.84 269.8;1 999.685 663.605 37.35 86.77 357.58;1 1098.855 576.82 84.39 35.26 341.38;4 991.55 1061.445 35.22 37.11 270.1;7 956.85 303.84 52.6 187.64 0
v_0482m44rij_0006,1 932.255 678.355 82.67 33.63 266.7;1 933.65 828.325 83.1 32.45 269.8;1 934.905 970.565 33.69 84.93 0;1 944.47 1059.925 39.8 31.67 270.7;1 952.475 160.19 36.59 80.8 0;1 959.885 33.67 39.41 67.34 0;1 991.8 912.38 86.14 34.84 269.8;1 999.825 667.295 37.35 86.77 357.8;1 1096.04 577.975 84.38 35.25 340.95;4 991.55 1061.77 33.92 36.46 270.1;7 956.78 307.705 52.6 187.63 0
v_0482m44rij_0007,1 932.325 680.055 82.67 33.63 266.7;1 933.66 830.28 83.1 32.46 269.8;1 934.905 970.755 33.69 84.93 0;1 944.465 1060.13 39.39 31.66 270.7;1 952.135 164.57 36.59 80.8 0;1 959.885 36.01 39.41 72.02 0;1 991.8 914.46 86.14 34.84 269.8;1 999.965 670.985 37.35 86.77 358.02;1 1093.225 579.135 84.39 35.25 340.52;4 991.55 1062.095 32.62 35.81 270.1;7 956.71 311.57 52.6 187.64 0;7 1889.745 523.58 60.51 42.92 0
v_0482m44rij_0008,1 932.395 681.76 82.67 33.62 266.7;1 933.66 832.23 83.1 32.46 269.8;1 934.905 970.945 33.69 84.93 0;1 944.465 1060.33 38.99 31.66 270.7;1 951.795 168.95 36.59 80.8 0;1 959.885 38.355 39.41 76.71 0;1 991.8 916.535 86.14 34.83 269.8;1 1000.105 674.67 37.35 86.76 358.24;1 1090.41 580.295 84.38 35.25 340.09;4 991.55 1062.42 31.32 35.16 270.1;7 956.65 315.435 52.6 187.63 0;7 1882.73 523.58 74.54 42.92 0
v_0482m44rij_0009,1 932.47 683.465 82.66 33.63 266.7;1 933.67 834.19 83.1 32.46 269.8;1 934.905 971.14 33.69 84.94 0;1 944.465 1060.54 38.57 31.66 270.7;1 951.445 173.33 36.59 80.8 0;1 959.885 40.7 39.41 81.4 0;1 991.8 918.61 86.14 34.84 269.8;1 1000.25 678.36 37.34 86.76 358.46;1 1087.6 581.455 84.38 35.25 339.66;4 991.55 1062.745 30.02 34.51 270.1;7 956.58 319.3 52.6 187.64 0;7 1875.715 523.58 88.57 42.92 0
v_0482m44rij_0010,1 932.54 685.165 82.66 33.63 266.7;1 933.67 836.14 83.1 32.46 269.8;1 934.905 971.33 33.69 84.94 0;1 944.46 1060.74 38.16 31.66 270.7;1 951.445 178.06 36.59 80.8 0;1 959.885 44.985 39.41 85.23 0;1 991.8 920.69 86.14 34.84 269.8;1 1000.395 682.05 37.35 86.76 358.68;1 1084.785 582.615 84.39 35.25 339.23;4 991.545 1063.07 28.73 33.86 270.1;7 956.58 322.14 52.6 187.64 0;7 1868.7 523.58 102.6 42.92 0
v_0482m44rij_0011,1 932.615 686.87 82.67 33.62 266.7;1 933.67 838.095 83.1 32.45 269.8;1 934.905 971.52 33.69 84.94 0;1 944.46 1060.945 37.76 31.67 270.7;1 951.995 182.17 36.59 80.8 0;1 959.885 48.265 39.41 85.23 0;1 991.8 922.77 86.14 34.84 269.8;1 1000.535 685.74 37.35 86.76 358.9;1 1081.97 583.775 84.38 35.25 338.8;4 991.545 1063.395 27.43 33.21 270.1;7 956.5 325.575 52.6 186.39 0;7 1854.69 523.58 110.58 42.92 0
v_0482m44rij_0012,1 932.615 689.615 82.67 33.63 266.78;1 933.6 839.99 83.1 32.46 269.8;1 934.875 972.985 33.69 84.93 0;1 944.445 1062.08 35.49 31.66 270.7;1 951.835 186.53 36.59 80.8 0;1 959.54 53.49 39.4 85.24 0;1 991.82 924.4 86.14 34.84 269.8;1 1000.345 689.665 37.35 86.77 359.09;1 1079.25 585.36 84.38 35.26 338.02;4 991.54 1063.715 26.12 32.57 270.1;7 956.43 329.005 52.6 185.15 0;7 1840.785 523.285 110.85 42.93 0
v_0482m44rij_0013,1 932.615 692.355 82.67 33.63 266.86;1 933.53 841.88 83.1 32.46 269.8;1 934.855 974.45 33.69 84.94 0;1 944.43 1063.22 33.22 31.66 270.7;1 951.685 190.9 36.59 80.8 0;1 959.19 58.715 39.4 85.23 0;1 991.845 926.03 86.13 34.84 269.8;1 1000.155 693.595 37.35 86.77 359.28;1 1076.53 586.945 84.38 35.25 337.24;4 991.54 1064.04 24.82 31.92 270.1;7 956.35 332.445 52.6 183.91 0;7 1826.875 522.985 111.11 42.93 0
v_0482m44rij_0014,1 932.615 695.1 82.67 33.62 266.94;1 933.46 843.77 83.1 32.46 269.8;1 934.835 975.92 33.69 84.94 0;1 944.42 1064.26 30.94 31.48 270.7;1 951.525 195.27 36.59 80.8 0;1 958.84 63.94 39.4 85.24 0;1 991.87 927.66 86.14 34.84 269.8;1 999.965 697.52 37.35 86.76 359.47;1 1073.81 588.53 84.38 35.26 336.46;4 991.54 1064.365 23.52 31.27 270.1;7 956.28 335.875 52.6 182.67 0;7 1812.97 522.69 111.38 42.92 0
v_0482m44rij_0015,1 932.615 697.845 82.67 33.63 267.02;1 933.39 845.66 83.1 32.46 269.8;1 934.805 977.385 33.69 84.93 0;1 944.4 1064.83 28.66 30.34 270.7;1 951.365 199.64 36.59 80.8 0;1 958.495 69.165 39.41 85.23 0;1 991.89 929.295 86.14 34.83 269.8;1 999.775 701.445 37.35 86.77 359.66;1 1071.09 590.115 84.38 35.25 335.68;4 991.535 1064.69 22.23 30.62 270.1;7 956.2 339.31 52.6 181.42 0;7 1799.06 522.395 111.64 42.93 0
v_0482m44rij_0016,1 932.615 700.585 82.67 33.63 267.1;1 933.32 847.55 83.1 32.46 269.8;1 934.785 978.85 33.69 84.94 0;1 944.385 1065.4 26.39 29.2 270.7;1 951.205 204.01 36.59 80.8 0;1 958.145 74.385 39.41 85.23 0;1 991.92 930.93 86.14 34.84 269.8;1 999.585 705.37 37.35 86.76 359.85;1 1068.37 591.7 84.38 35.26 334.9;4 991.535 1065.015 20.93 29.97 270.1;7 956.13 342.745 52.6 180.19 0;7 1785.15 522.095 111.9 42.93 0
v_0482m44rij_0017,1 932.615 703.33 82.67 33.62 267.18;1 933.25 849.45 83.1 32.46 269.8;1 934.755 980.32 33.69 84.94 0;1 944.375 1065.965 24.11 28.07 270.7;1 951.045 208.38 36.59 80.8 0;1 957.795 79.61 39.41 85.24 0;1 991.94 932.56 86.14 34.84 269.8;1 999.395 709.295 37.35 86.77 0.04;1 1065.65 593.285 84.38 35.25 334.12;4 991.535 1065.34 19.63 29.32 270.1;7 956.06 346.18 52.6 178.94 0;7 1771.245 521.8 112.17 42.92 0
v_0482m44rij_0018,1 932.615 706.075 82.67 33.63 267.26;1 933.18 851.34 83.1 32.46 269.8;1 934.735 981.785 33.69 84.93 0;1 950.885 212.75 36.59 80.8 0;1 944.36 1066.535 21.84 26.93 270.7;1 957.45 84.835 39.4 85.23 0;1 991.96 934.19 86.14 34.84 269.8;1 999.205 713.22 37.35 86.76 0.23;1 1062.93 594.87 84.38 35.26 333.34;4 991.535 1065.665 18.33 28.67 270.1;7 955.98 349.61 52.6 177.7 0;7 1757.335 521.505 112.43 42.93 0
v_0482m44rij_0019,1 932.615 708.815 82.67 33.63 267.34;1 933.11 853.23 83.1 32.46 269.8;1 934.715 983.25 33.69 84.94 0;1 950.735 217.12 36.59 80.8 0;1 944.345 1067.105 19.57 25.79 270.7;1 957.1 90.06 39.4 85.24 0;1 991.99 935.82 86.14 34.84 269.8;1 999.02 717.15 37.34 86.76 0.42;1 1060.21 596.455 84.38 35.25 332.56;4 991.535 1065.99 17.03 28.02 270.1;7 955.91 353.045 52.6 176.45 0;7 1743.43 521.205 112.7 42.93 0
v_0482m44rij_0020,1 932.615 711.56 82.67 33.62 267.42;1 933.035 855.12 83.09 32.46 269.8;1 934.685 984.715 33.69 84.93 0;1 950.575 221.49 36.59 80.8 0;1 944.335 1067.675 17.29 24.65 270.7;1 956.75 95.285 39.4 85.23 0;1 992.01 937.455 86.14 34.83 269.8;1 998.835 721.075 37.35 86.77 0.61;1 1057.49 598.04 84.38 35.26 331.78;4 991.535 1066.315 15.73 27.37 270.1;7 955.83 356.48 52.6 175.22 0;7 1729.52 520.91 112.96 42.92 0
v_0482m44rij_0021,1 932.615 714.305 82.67 33.63 267.5;1 932.96 857.01 83.1 32.46 269.8;1 934.665 986.18 33.69 84.94 0;1 950.415 225.86 36.59 80.8 0;1 956.405 100.51 39.41 85.24 0;1 944.32 1068.24 15.02 23.52 270.7;1 992.03 939.09 86.14 34.84 269.8;1 998.645 725 37.35 86.76 0.8;1 1001.905 21.305 37.05 42.61 0;1 1054.77 599.625 84.38 35.25 331;4 991.53 1066.64 14.44 26.72 270.1;7 955.76 359.915 52.6 173.97 0;7 1715.61 520.61 113.22 42.92 0
v_0482m44rij_0022,1 932.75 717.34 82.66 33.62 267.5;1 933.01 858.41 83.1 32.46 269.8;1 934.705 988.675 33.69 84.93 0;1 950.415 229.12 36.59 80.8 0;1 956.185 105.29 39.41 85.24 0;1 944.3 1069 11.98 22 270.7;1 992.07 940.44 86.14 34.84 269.8;1 998.555 728.97 37.35 86.76 0.8;1 1001.905 25.105 37.05 50.21 0;1 1052.705 601.77 84.39 35.26 329.68;4 991.53 1066.965 13.14 26.07 270.1;7 955.74 363.2 52.6 173.7 0;7 1702.57 520.43 113.22 42.92 0
v_0482m44rij_0023,1 933.06 859.8 83.1 32.46 269.8;1 932.885 720.38 82.67 33.62 267.5;1 934.735 991.165 33.69 84.93 0;1 950.415 232.38 36.59 80.8 0;1 955.96 110.07 39.4 85.24 0;1 944.28 1069.755 8.96 20.49 270.7;1 992.11 941.8 86.14 34.84 269.8;1 998.475 732.935 37.35 86.77 0.8;1 1001.905 28.9 37.05 57.8 0;1 1050.64 603.915 84.38 35.25 328.36;4 991.53 1067.29 11.84 25.42 270.1;7 955.72 366.48 52.6 173.44 0;7 1689.53 520.245 113.22 42.93 0
v_0482m44rij_0024,1 933.11 861.2 83.1 32.46 269.8;1 933.025 723.415 82.67 33.63 267.5;1 934.775 993.655 33.69 84.93 0;1 950.415 235.64 36.59 80.8 0;1 955.74 114.85 39.4 85.24 0;1 944.26 1070.515 5.92 18.97 270.7;1 992.145 943.15 86.13 34.84 269.8;1 998.395 736.905 37.35 86.77 0.8;1 1001.905 32.7 37.05 65.4 0;1 1048.58 606.065 84.38 35.25 327.04;4 991.53 1067.515 10.94 24.97 270.1;7 955.7 369.76 52.6 173.16 0;7 1676.49 520.065 113.22 42.93 0
v_0482m44rij_0025,1 933.15 862.59 83.1 32.46 269.8;1 933.16 726.455 82.66 33.63 267.5;1 934.815 996.15 33.69 84.94 0;1 950.415 238.9 36.59 80.8 0;1 955.52 119.63 39.4 85.24 0;1 944.245 1071.275 2.89 17.45 270.7;1 992.18 944.51 86.14 34.84 269.8;1 998.315 740.875 37.35 86.77 0.8;1 1001.905 36.5 37.05 73 0;1 1046.515 608.21 84.39 35.26 325.72;4 991.525 1067.74 10.03 24.52 270.1;7 955.68 373.045 52.6 172.89 0;7 1663.445 519.88 113.23 42.92 0
v_0482m44rij_0026,1 933.2 863.99 83.1 32.46 269.8;1 933.295 729.49 82.67 33.62 267.5;1 934.845 998.64 33.69 84.94 0;1 950.415 242.16 36.59 80.8 0;1 955.295 124.415 39.41 85.23 0;1 992.22 945.86 86.14 34.84 269.8;1 998.235 744.84 37.35 86.76 0.8;1 1001.905 40.3 37.05 80.6 0;1 1044.45 610.355 84.38 35.25 324.4;4 991.53 1067.965 9.12 24.07 270.1;7 955.66 376.325 52.6 172.63 0;7 1650.405 519.695 113.23 42.93 0
v_0482m44rij_0027,1 933.25 865.38 83.1 32.46 269.8;1 933.435 732.53 82.67 33.62 267.5;1 934.885 1001.13 33.69 84.94 0;1 935.52 23.72 34.22 47.44 0;1 950.415 245.43 36.59 80.8 0;1 955.075 129.195 39.41 85.23 0;1 992.255 947.22 86.13 34.84 269.8;1 998.145 748.81 37.35 86.76 0.8;1 1002.415 45.325 36.03 85.35 0;1 1042.385 612.505 84.39 35.25 323.08;4 991.53 1068.195 8.22 23.61 270.1;7 955.64 379.61 52.6 172.36 0;7 1637.36 519.515 113.22 42.93 0
v_0482m44rij_0028,1 933.3 866.78 83.1 32.46 269.8;1 933.575 735.565 82.67 33.63 267.5;1 934.925 1003.62 33.69 84.94 0;1 935.52 25.735 34.22 51.47 0;1 950.415 248.69 36.59 80.8 0;1 954.855 133.975 39.41 85.23 0;1 992.29 948.57 86.14 34.84 269.8;1 998.065 752.775 37.35 86.77 0.8;1 1002.465 54.625 36.03 85.35 0;1 1040.32 614.65 84.38 35.26 321.76;4 991.525 1068.42 7.31 23.16 270.1;7 955.62 382.895 52.6 172.09 0;7 1624.32 519.33 113.22 42.92 0
v_0482m44rij_0029,1 933.34 868.17 83.1 32.46 269.8;1 933.705 738.605 82.67 33.63 267.5;1 934.955 1006.11 33.69 84.94 0;1 935.52 27.75 34.22 55.5 0;1 950.415 251.95 36.59 80.8 0;1 954.63 138.755 39.4 85.23 0;1 992.33 949.93 86.14 34.84 269.8;1 997.985 756.745 37.35 86.77 0.8;1 1002.525 63.935 36.03 85.35 0;1 1038.255 616.795 84.39 35.25 320.44;4 991.525 1068.645 6.41 22.71 270.1;7 955.6 386.18 52.6 171.82 0;7 1611.28 519.145 113.22 42.93 0
v_0482m44rij_0030,1 933.39 869.57 83.1 32.46 269.8;1 933.845 741.64 82.67 33.62 267.5;1 934.995 1008.605 33.69 84.93 0;1 935.52 29.765 34.22 59.53 0;1 950.415 255.21 36.59 80.8 0;1 954.41 143.535 39.4 85.23 0;1 992.37 951.285 86.14 34.83 269.8;1 997.905 760.715 37.35 86.77 0.8;1 1002.575 73.235 36.03 85.35 0;1 1036.19 618.945 84.38 35.25 319.12;4 991.525 1068.87 5.51 22.26 270.1;7 955.58 389.455 52.6 171.55 0;7 1598.24 518.965 113.22 42.93 0
v_0482m44rij_0031,1 933.44 870.96 83.1 32.46 269.8;1 933.985 744.68 82.67 33.62 267.5;1 935.035 1011.095 33.69 84.93 0;1 935.52 31.78 34.22 63.56 0;1 950.415 258.47 36.59 80.8 0;1 954.19 148.32 39.4 85.24 0;1 992.4 952.64 86.14 34.84 269.8;1 997.825 764.68 37.35 86.76 0.8;1 1002.635 82.545 36.03 85.35 0;1 1034.13 621.09 84.38 35.26 317.8;4 991.525 1069.1 4.61 21.8 270.1;7 955.56 392.74 52.6 171.28 0;7 1585.195 518.78 113.23 42.92 0
v_0482m44rij_0032,1 933.52 872.57 83.1 32.46 269.8;1 934.025 746.405 82.67 33.63 267.5;1 934.995 1013.74 33.69 84.94 0;1 935.52 33.795 34.22 67.59 0;1 950.325 260.98 36.59 80.8 0;1 954.145 151.83 39.41 85.24 0;1 992.34 953.95 86.14 34.84 269.8;1 997.945 768.345 37.35 86.77 0.8;1 1002.685 91.845 36.03 85.35 0;1 1032.265 623.655 84.39 35.25 316.4444;4 991.525 1069.325 3.69 21.35 270.1;7 955.78 396.215 52.6 171.73 0;7 1574 518.595 113.22 42.93 0
v_0482m44rij_0033,1 933.595 874.18 83.09 32.46 269.8;1 934.075 748.13 82.67 33.62 267.5;1 934.965 1016.385 33.69 84.93 0;1 935.52 35.805 34.22 71.61 0;1 950.235 263.49 36.59 80.8 0;1 954.1 155.34 39.4 85.24 0;1 992.28 955.255 86.14 34.83 269.8;1 998.065 772.01 37.35 86.76 0.8;1 1002.74 101.145 36.02 85.35 0;1 1030.405 626.225 84.39 35.25 315.0889;4 991.525 1069.55 2.79 20.9 270.1;7 956.01 399.68 52.6 172.18 0;7 1562.805 518.415 113.23 42.93 0
